player_id,player_name,season,def_rapm,def_ci_low,def_ci_high,off_rapm,off_ci_low,off_ci_high,net_rapm,net_ci_low,net_ci_high,def_shots,off_shots
1629117,Gabriel,pooled,-0.03701650092473609,-1.298527382364791,1.2988891126044662,-0.274753215898023,-1.3360591455487367,0.8244232823331468,-0.31176971682275906,-2.0952898142875145,1.401630315210473,1997,1888
1628402,Jackson,pooled,-0.04091105862968317,-0.12546232008947575,0.0,-0.054828141342991604,-0.1677394666397728,0.0,-0.09573919997267477,-0.2925658132748776,0.0,9,11
1631159,Miller,pooled,-0.04172157068458707,-0.49524909816388574,0.44958243873454096,-0.38264413407508197,-0.9552688088351351,0.16928838915388453,-0.42436570475966906,-1.1828997703687398,0.27320000337596445,116,152
1631112,Brown,pooled,-0.042313274205566014,-0.523008020215095,0.39866301031903006,-0.22098673942213057,-0.7469968080877112,0.24053020907187447,-0.26330001362769656,-1.2719142321954144,0.533042149828193,153,159
1641645,Cooks,pooled,-0.04421718106517958,-0.6260490495671496,0.42801525578145916,0.2193009730638741,-0.33774506826845246,0.670104756946183,0.17508379199869453,-0.7452341205745622,0.7988390030714628,223,215
1630585,Garrett,pooled,-0.04837759551821413,-0.41725185331578973,0.388362188987173,0.04831165654904138,-0.1551081906960521,0.2950629517835425,-6.593896917274356e-05,-0.5178676631436492,0.6460104669017946,152,134
1629718,Brown Jr.,pooled,-0.05006268675497629,-0.16903283367988003,0.07245193624313276,-0.0394134994061743,-0.15776246660397594,0.07152111518626474,-0.08947618616115059,-0.2896229333628506,0.10264931722673952,53,58
1631165,Ellis,pooled,-0.050088862601411176,-1.5657249396173811,1.4163959899247778,1.3710867700526672,-0.059989831600928856,2.8912164376236493,1.3209979074512561,-0.49646631501949495,3.305964892286892,5143,5357
1641847,Funk,pooled,-0.05070135968305052,-0.17205827723541808,0.06875476260335446,-0.006260436952919665,-0.20876299079606023,0.16897747791397436,-0.05696179663597019,-0.3540424300576718,0.1597158815988194,19,23
1641806,Nowell,pooled,-0.052978916892496765,-0.20819782566778594,0.0,-0.05045836809078064,-0.1987969684846036,0.0,-0.10343728498327741,-0.4070137292809572,0.0,2,3
